snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-01-04 10:00:00,58.1939851592,9.78633117949,121.20692257,48.0142608981,62.8816790417,0.0,0.0,12.4467698591,565.935111376,0.879105913701,0.0,6189.847686207976
2030-01-04 11:00:00,58.1939851592,9.6722003655,121.20692257,47.4543057342,62.8816790417,0.0,0.0,17.3329173484,0.0,0.809279770066,0.0,6297.756835256232
2030-01-04 12:00:00,58.1939851592,9.64844611672,121.20692257,47.3377612726,62.8816790417,0.0,0.0,19.4442598048,565.935111376,0.751741299709,0.0,6331.7334004999175
2030-01-04 13:00:00,58.1939851592,9.67527534916,121.20692257,47.4693923959,62.8816790417,0.0,0.0,17.5601854721,565.935111376,0.673786091311,0.0,6284.87628202378
2030-01-04 14:00:00,58.1939851592,9.6839342236,121.20692257,47.5118750637,62.8816790417,0.0,0.0,12.6470131314,565.935111376,0.671346858472,0.0,6237.327417255011
2030-01-04 15:00:00,58.1939851592,9.68015339142,121.20692257,47.4933253274,62.8816790417,0.0,0.0,6.2325622646,0.0,0.701597643303,0.0,6323.578893937345
2030-01-04 16:00:00,58.1939851592,9.91684327007,121.20692257,48.6545868233,62.8816790417,0.0,0.0,0.0,565.935111376,0.691761547509,0.0,6595.336599799766
2030-01-04 17:00:00,58.1939851592,9.75533674191,121.20692257,47.8621942058,62.8816790417,0.0,0.0,0.0,565.935111376,0.711675958625,0.0,6749.586614325167
2030-01-04 18:00:00,58.1939851592,9.71920568391,121.20692257,47.6849259309,62.8816790417,0.0,0.0,0.0,565.935111376,0.733673673752,0.0,6668.347946081569
2030-01-04 19:00:00,58.1939851592,9.6984635214,121.20692257,47.5831595402,62.8816790417,0.0,0.0,0.0,565.935111376,0.801365795632,0.0,6428.858916183272
2030-01-04 20:00:00,58.1939851592,9.63661441823,121.20692257,47.279711913,62.8816790417,0.0,0.0,0.0,565.935111376,0.911255506686,0.0,6075.895268099375
2030-01-04 21:00:00,58.1939851592,9.62914360566,121.20692257,47.2430581826,62.8816790417,0.0,0.0,0.0,0.0,1.0264142399,0.0,5639.4209476859705
2030-01-04 22:00:00,58.1939851592,8.12246450953,121.20692257,39.8509025439,62.8816790417,0.0,0.0,0.0,0.0,0.985744717898,0.0,5107.477457383925
2030-01-04 23:00:00,58.1939851592,8.10639073131,121.20692257,39.7720404487,62.8816790417,0.0,0.0,0.0,0.0,1.05216471878,0.0,4661.422593993923
2030-01-05 00:00:00,58.1939851592,8.11533613832,121.20692257,39.8159289191,62.8816790417,0.0,0.0,0.0,0.0,1.1539422654,0.0,4561.581227549612
2030-01-05 01:00:00,58.1939851592,8.12644102249,121.20692257,39.8704123405,62.8816790417,0.0,0.0,0.0,0.0,1.22219389238,0.0,4444.633969341452
2030-01-05 02:00:00,58.1939851592,8.08080546954,121.20692257,39.6465125658,62.8816790417,0.0,0.0,0.0,0.0,1.22705036373,0.0,4291.326464253204
2030-01-05 03:00:00,58.1939851592,8.08981377394,121.20692257,39.690709627,62.8816790417,0.0,0.0,0.0,0.0,1.19586255899,0.0,4156.01213520362
2030-01-05 04:00:00,58.1939851592,8.07339755435,121.20692257,39.6101674263,62.8816790417,0.0,0.0,0.0,0.0,1.17183900624,0.0,4080.3229821615787
2030-01-05 05:00:00,58.1939851592,8.05969291127,121.20692257,39.5429289181,62.8816790417,0.0,0.0,0.0,0.0,1.14228950428,0.0,4206.587338868241
2030-01-05 06:00:00,58.1939851592,8.07465550222,121.20692257,39.6163392424,62.8816790417,0.0,0.0,0.0,0.0,1.11957626602,0.0,4602.417576105617
2030-01-05 07:00:00,58.1939851592,8.12609159253,121.20692257,39.8686979471,62.8816790417,0.0,0.0,0.0,0.0,1.12058704266,0.0,5089.912583159798
2030-01-05 08:00:00,58.1939851592,8.07383084751,121.20692257,39.6122932741,62.8816790417,0.0,0.0,0.0,0.0,1.11021786018,0.0,5534.839216937099
2030-01-05 09:00:00,58.1939851592,8.1263781251,121.20692257,39.8701037497,62.8816790417,0.0,0.0,5.07658391529,0.0,1.12889973588,0.0,5888.888141729659
2030-01-05 10:00:00,58.1939851592,8.12888004362,121.20692257,39.8823788062,62.8816790417,0.0,0.0,19.3801646888,0.0,1.00428131275,0.0,6089.312937169927
2030-01-05 11:00:00,58.1939851592,8.10407051637,121.20692257,39.7606568767,62.8816790417,0.0,0.0,32.1715140479,0.0,0.963351082011,0.0,6184.689656046067
2030-01-05 12:00:00,58.1939851592,8.10386085839,121.20692257,39.7596282406,62.8816790417,0.0,0.0,42.5666582835,0.0,0.91348590981,0.0,6211.417816464718
2030-01-05 13:00:00,58.1939851592,8.08799673814,121.20692257,39.6817947815,62.8816790417,0.0,0.0,41.7877622345,0.0,0.885270844342,0.0,6168.425641201342
2030-01-05 14:00:00,58.1939851592,8.14844812146,121.20692257,39.9783848352,62.8816790417,0.0,0.0,30.9526187452,0.0,0.847783786161,0.0,6125.330788043551
2030-01-05 15:00:00,58.1939851592,8.09792054904,121.20692257,39.7304835533,62.8816790417,0.0,0.0,17.4229119931,0.0,0.862050048952,0.0,6217.964248115208
2030-01-05 16:00:00,58.1939851592,8.03962864289,121.20692257,39.4444884506,62.8816790417,0.0,0.0,0.0,0.0,0.862928946752,0.0,6488.599042343523
2030-01-05 17:00:00,58.1939851592,8.43903407735,121.20692257,41.4040743652,62.8816790417,0.0,0.0,0.0,0.0,0.85514223193,0.0,6697.2977943271135
2030-01-05 18:00:00,58.1939851592,8.18163697919,121.20692257,40.1412179179,62.8816790417,0.0,0.0,0.0,0.0,0.855826527401,0.0,6707.8339371497095
2030-01-05 19:00:00,58.1939851592,8.06478760011,121.20692257,39.5679247735,62.8816790417,0.0,0.0,0.0,0.0,0.897517091621,0.0,6536.402761009576
2030-01-05 20:00:00,58.1939851592,8.09588686667,121.20692257,39.7205057838,62.8816790417,0.0,0.0,0.0,0.0,0.980979102616,0.0,6189.574832998523
2030-01-05 21:00:00,58.1939851592,8.07890457055,121.20692257,39.6371862659,62.8816790417,0.0,0.0,0.0,0.0,1.10259589763,0.0,5734.267914078988
2030-01-05 22:00:00,58.1939851592,8.09771089107,121.20692257,39.7294549173,62.8816790417,0.0,0.0,0.0,0.0,1.26159440614,0.0,5192.573296410031
2030-01-05 23:00:00,58.1939851592,7.9987453374,121.20692257,39.2439044258,62.8816790417,0.0,0.0,0.0,0.0,1.36833821853,0.0,4729.081190282183
2030-01-06 00:00:00,58.1939851592,7.98847209654,121.20692257,39.1935012606,62.8816790417,0.0,0.0,0.0,0.0,1.50518919248,0.0,4191.123066189153
2030-01-06 01:00:00,58.1939851592,7.98121094194,121.20692257,39.1578761663,62.8816790417,0.0,0.0,0.0,0.0,1.66181054161,0.0,4067.9492731967603
2030-01-06 02:00:00,58.1939851592,7.98574654284,121.20692257,39.1801289923,62.8816790417,0.0,0.0,0.0,0.0,1.78558422883,0.0,3918.5504823758615
2030-01-06 03:00:00,58.1939851592,7.97380302676,121.20692257,39.1215310268,62.8816790417,0.0,0.0,0.0,0.0,1.90226401234,0.0,3787.781797799204
2030-01-06 04:00:00,58.1939851592,7.73122175896,121.20692257,37.9313648585,62.8816790417,0.0,0.0,0.0,0.0,2.05242478731,0.0,3714.1306577848927
2030-01-06 05:00:00,58.1939851592,7.77378232826,121.20692257,38.1401779715,62.8816790417,0.0,0.0,0.0,0.0,2.30373158289,0.0,3849.766520001838
2030-01-06 06:00:00,58.1939851592,7.92641333539,121.20692257,38.8890249974,62.8816790417,0.0,0.0,0.0,0.0,2.54498512843,0.0,4295.680661496708
2030-01-06 07:00:00,58.1939851592,6.67588736677,121.20692257,32.7536225655,62.8816790417,0.0,0.0,0.0,0.0,2.69317405608,0.0,4868.904347029805
2030-01-06 08:00:00,58.1939851592,6.55128064254,121.20692257,32.1422698883,62.8816790417,0.0,0.0,0.0,0.0,2.83867275125,0.0,5342.753011933846
2030-01-06 09:00:00,58.1939851592,7.94675714775,121.20692257,38.9888369796,62.8816790417,0.0,0.0,12.630606059,0.0,2.96240472346,0.0,5690.052194663476
2030-01-06 10:00:00,58.1939851592,7.95655516386,121.20692257,39.0369085698,62.8816790417,0.0,0.0,33.3510419983,0.0,3.17495438485,0.0,5873.440641136909
2030-01-06 11:00:00,58.1939851592,7.90686622335,121.20692257,38.793121832,62.8816790417,0.0,0.0,47.1838212179,0.0,3.04534826893,0.0,5951.207487508502
2030-01-06 12:00:00,58.1939851592,7.98030941264,121.20692257,39.1534530314,62.8816790417,0.0,0.0,52.6413911607,0.0,2.91755227378,0.0,5968.700364483959
2030-01-06 13:00:00,58.1939851592,8.00184128686,121.20692257,39.2590939511,62.8816790417,0.0,0.0,50.5751364314,0.0,2.76776784096,0.0,5925.292977814893
2030-01-06 14:00:00,58.1939851592,7.89036614058,121.20692257,38.7121681769,62.8816790417,0.0,0.0,40.318132886,0.0,2.4991605292,0.0,5887.311974689147
2030-01-06 15:00:00,58.1939851592,8.30912999491,121.20692257,40.7667314844,62.8816790417,0.0,0.0,22.4150269651,0.0,2.19137768554,0.0,5978.124640704916
2030-01-06 16:00:00,58.1939851592,8.32317707936,121.20692257,40.835650098,62.8816790417,0.0,0.0,0.0,565.935111376,1.96193118091,0.0,6260.685206470238
2030-01-06 17:00:00,58.1939851592,8.39019774595,121.20692257,41.1644707472,62.8816790417,0.0,0.0,0.0,565.935111376,1.70679069924,0.0,6458.293109556243
2030-01-06 18:00:00,58.1939851592,8.42499398151,121.20692257,41.3351900394,62.8816790417,0.0,0.0,0.0,565.935111376,1.44066043868,0.0,6446.234797629636
2030-01-06 19:00:00,58.1939851592,8.41360955336,121.20692257,41.2793351033,62.8816790417,0.0,0.0,0.0,565.935111376,1.22120567753,0.0,6269.112157166986
2030-01-06 20:00:00,58.1939851592,8.37908587318,121.20692257,41.1099530379,62.8816790417,0.0,0.0,0.0,0.0,1.06357100916,0.0,5936.506958370717
2030-01-06 21:00:00,58.1939851592,8.42514074209,121.20692257,41.3359100846,62.8816790417,0.0,0.0,0.0,0.0,0.910539482852,0.0,5466.777272426169
2030-01-06 22:00:00,58.1939851592,7.71293259478,121.20692257,37.8416335093,62.8816790417,0.0,0.0,0.0,0.0,0.864425661568,0.0,4900.607271886473
2030-01-06 23:00:00,58.1939851592,7.48752930389,121.20692257,36.7357469194,62.8816790417,0.0,0.0,0.0,0.0,0.794930745153,0.0,4407.819648904402
2030-01-07 00:00:00,58.1939851592,7.61242256069,121.20692257,37.3485053992,62.8816790417,0.0,0.0,0.0,0.0,0.726934028344,0.0,4549.929127372611
2030-01-07 01:00:00,58.1939851592,7.49068815074,121.20692257,36.7512450355,62.8816790417,0.0,0.0,0.0,0.0,0.646660218231,0.0,4433.466214291878
2030-01-07 02:00:00,58.1939851592,7.15467629987,121.20692257,35.1026843668,62.8816790417,0.0,0.0,0.0,0.0,0.569495581071,0.0,4277.651077758431
2030-01-07 03:00:00,58.1939851592,7.08842437919,121.20692257,34.7776353831,62.8816790417,0.0,0.0,0.0,0.0,0.452727678356,0.0,4148.61891773069
