snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,PV,Wind,Wind offshore,demand
2030-04-22 20:00:00,67.1688820709,0.251791197306,110.938928689,7.71856696432,4998.045455829,62.0548206035,0.0,635.427810265,731.148729549,1909.7170532565638
2030-04-22 21:00:00,67.1688820709,0.24121391221,110.938928689,7.3943241624,1827.1744325130928,62.0548206035,0.0,637.709167819,823.046446274,1771.972170124819
2030-04-22 22:00:00,67.1688820709,0.223993039768,110.938928689,6.86642462282,2808.799953870356,62.0548206035,0.0,622.935653752,870.770311769,1632.1186224525977
2030-04-22 23:00:00,67.1688820709,0.221992051184,110.938928689,6.80508505042,3317.6516629082507,62.0548206035,0.0,620.301313165,956.733961539,1511.8448394161458
2030-04-23 00:00:00,67.1688820709,0.223043554218,110.938928689,6.83731849092,496.73019881520713,62.0548206035,0.0,601.248494511,1018.69222312,1355.1455431321967
2030-04-23 01:00:00,67.1688820709,0.221107230259,110.938928689,6.77796118892,132.62089055711408,62.0548206035,0.0,561.615307848,1051.49330761,1334.7021671290886
2030-04-23 02:00:00,67.1688820709,0.221767532393,110.938928689,6.79820250908,0.0,62.0548206035,0.0,535.065630109,1078.85678873,1309.5505756584723
2030-04-23 03:00:00,67.1688820709,0.223220277416,110.938928689,6.84273587588,0.0,62.0548206035,0.0,475.600780921,1098.72163384,1300.9937205236567
2030-04-23 04:00:00,67.1688820709,0.231464414643,110.938928689,7.09545688412,0.0,62.0548206035,0.0,407.816512139,1100.12400616,1359.6771621817857
2030-04-23 05:00:00,67.1688820709,0.241008672313,110.938928689,7.38803260851,3825.081173252269,62.0548206035,0.0,335.840459496,1075.62106955,1608.4847270709008
2030-04-23 06:00:00,67.1688820709,0.247169082368,110.938928689,7.57687772322,4998.045455829,62.0548206035,52.601491414,268.125932263,1038.57933071,1913.604434368387
2030-04-23 07:00:00,67.1688820709,0.233608388361,110.938928689,7.16117961344,4998.045455829,62.0548206035,196.600332516,234.723371606,978.12533101,2045.6599749502525
2030-04-23 08:00:00,67.1688820709,0.250533651088,110.938928689,7.68001734545,4998.045455829,62.0548206035,384.178966508,216.131627312,935.513461249,2095.0256149341944
2030-04-23 09:00:00,67.1688820709,0.225020845827,110.938928689,6.89793164124,4998.045455829,62.0548206035,560.352276814,221.484956618,988.320194047,2100.3806511024372
2030-04-23 10:00:00,67.1688820709,0.216516443525,110.938928689,6.63723230243,4998.045455829,62.0548206035,700.407234723,221.350992943,859.18067593,2113.2867176522454
2030-04-23 11:00:00,67.1688820709,0.21784226916,110.938928689,6.67787500184,4998.045455829,62.0548206035,778.751546398,255.799372223,985.876449154,2116.159072917746
2030-04-23 12:00:00,67.1688820709,0.19237163648,110.938928689,5.89708208268,4998.045455829,62.0548206035,797.768551317,268.122432539,998.779776924,2080.8399507565555
2030-04-23 13:00:00,67.1688820709,0.220936933358,110.938928689,6.77274079978,0.0,62.0548206035,782.879311809,286.567610715,1036.23789954,2044.53340602826
2030-04-23 14:00:00,67.1688820709,0.257858426037,110.938928689,7.90455563968,4469.644966060618,62.0548206035,706.102180976,295.21721287,1091.76132996,2041.089453033461
2030-04-23 15:00:00,67.1688820709,0.220829694508,110.938928689,6.76945343209,4998.045455829,62.0548206035,557.857681454,285.019078342,1161.11664109,2078.8944845511032
2030-04-23 16:00:00,67.1688820709,0.257152738173,110.938928689,7.88292303657,4998.045455829,62.0548206035,383.289912377,290.453036086,1210.12505166,2097.3160414185254
2030-04-23 17:00:00,67.1688820709,0.23816664196,110.938928689,7.30091120861,4998.045455829,62.0548206035,206.508271384,255.432305854,1229.84895904,2088.274272536516
2030-04-23 18:00:00,67.1688820709,0.259225219323,110.938928689,7.94645418743,4998.045455829,62.0548206035,60.3719621264,214.815403129,1230.04548129,2106.083068889841
2030-04-23 19:00:00,67.1688820709,0.234191574917,110.938928689,7.1790569838,4998.045455829,62.0548206035,0.0891866041984,200.490414148,1213.02780761,2081.9009820682413
2030-04-23 20:00:00,67.1688820709,0.239818200582,110.938928689,7.35153913348,4998.045455829,62.0548206035,0.0,198.563269124,1252.43937779,1980.5149446148882
2030-04-23 21:00:00,67.1688820709,0.240253582281,110.938928689,7.36488560006,4998.045455829,62.0548206035,0.0,196.417019749,1330.2334068,1799.3531703046535
2030-04-23 22:00:00,67.1688820709,0.2462175886,110.938928689,7.54771003012,4716.223892536772,62.0548206035,0.0,207.668518047,1437.46630737,1570.5111702696133
2030-04-23 23:00:00,67.1688820709,0.23570175498,110.938928689,7.2253510007,0.0,62.0548206035,0.0,214.012051105,1491.26370903,1411.9700411442932
2030-04-24 00:00:00,67.1688820709,0.24188706694,110.938928689,7.41495947419,0.0,62.0548206035,0.0,235.889177071,1474.01150778,1379.8985819923532
2030-04-24 01:00:00,67.1688820709,0.246773463389,110.938928689,7.56475016826,2201.3424494979827,62.0548206035,0.0,267.895046134,1409.0732625,1360.1820923419796
2030-04-24 02:00:00,67.1688820709,0.23861648283,110.938928689,7.31470091577,1142.8765051890616,62.0548206035,0.0,312.370574121,1416.69546729,1336.0900793788794
2030-04-24 03:00:00,67.1688820709,0.22359541257,110.938928689,6.85423550667,0.0,62.0548206035,0.0,355.095690437,1444.48869447,1326.4797797985957
2030-04-24 04:00:00,67.1688820709,0.259177825374,110.938928689,7.94500134328,0.0,62.0548206035,0.0,383.139595132,1449.64615253,1372.7921096866103
2030-04-24 05:00:00,67.1688820709,0.28525253008,110.938928689,8.74431186921,4393.604412966232,62.0548206035,0.0,419.822015713,1420.60002373,1582.8077047590346
2030-04-24 06:00:00,67.1688820709,0.329779948252,110.938928689,10.1092835703,3193.9452337279304,62.0548206035,55.5081358839,445.127938661,1395.98458876,1851.5679206873863
2030-04-24 07:00:00,67.1688820709,0.424008356242,110.938928689,12.9978209171,4546.7817353539995,62.0548206035,235.401616175,466.945673862,1356.25015781,1980.507519171356
2030-04-24 08:00:00,67.1688820709,0.422770490563,110.938928689,12.959874598,4998.045455829,62.0548206035,474.472949841,456.789477437,1262.64977326,2026.1226644807655
2030-04-24 09:00:00,67.1688820709,0.415181434103,110.938928689,12.7272348508,0.0,62.0548206035,677.456566911,489.724658587,1189.54494253,2030.235230238839
2030-04-24 10:00:00,67.1688820709,0.419385438018,110.938928689,12.8561070516,497.33870033653875,62.0548206035,824.394303978,513.030727478,1067.38576357,2037.7615629495256
2030-04-24 11:00:00,67.1688820709,0.418734775331,110.938928689,12.8361612251,0.0,62.0548206035,934.472429552,568.833458707,956.627022169,2039.5100934786865
2030-04-24 12:00:00,67.1688820709,0.406201887382,110.938928689,12.4519701338,3216.585121027233,62.0548206035,967.184548929,570.919618544,875.523763422,2010.283547735715
2030-04-24 13:00:00,67.1688820709,0.406651326609,110.938928689,12.4657475287,3526.0584033195164,62.0548206035,928.460382235,581.941806094,829.833163076,1995.9945730393663
2030-04-24 14:00:00,67.1688820709,0.374278448082,110.938928689,11.4733687902,4466.962753398392,62.0548206035,828.586719645,583.539255192,792.516371114,1974.4958155185648
2030-04-24 15:00:00,67.1688820709,0.347886444906,110.938928689,10.6643315959,4998.045455829,62.0548206035,672.167089327,554.093940623,713.475403752,2009.24608413611
2030-04-24 16:00:00,67.1688820709,0.39955990661,110.938928689,12.248362645,4998.045455829,62.0548206035,479.811577231,463.900176788,663.960833537,2034.694531925331
2030-04-24 17:00:00,67.1688820709,0.398818874106,110.938928689,12.2256465649,4998.045455829,62.0548206035,258.661764395,314.686153655,688.063183816,2030.6910879026452
2030-04-24 18:00:00,67.1688820709,0.399758318566,110.938928689,12.2544448909,4998.045455829,62.0548206035,63.9344247838,215.745814444,804.954981262,2035.3019654908069
2030-04-24 19:00:00,67.1688820709,0.414595436041,110.938928689,12.7092712947,4998.045455829,62.0548206035,0.651677003288,176.249724011,985.004240116,2004.9678987027303
2030-04-24 20:00:00,67.1688820709,0.414673354906,110.938928689,12.711659869,4998.045455829,62.0548206035,0.0,160.356933152,1108.22288573,1916.0078567325568
2030-04-24 21:00:00,67.1688820709,0.386087975846,110.938928689,11.83538554,4998.045455829,62.0548206035,0.0,158.727002842,1202.0833956,1763.4459853002452
2030-04-24 22:00:00,67.1688820709,0.191202050219,110.938928689,5.86122884406,4708.2732746113525,62.0548206035,0.0,179.308813081,1339.59348296,1567.0065223450727
2030-04-24 23:00:00,67.1688820709,0.176920405888,110.938928689,5.4234302661,1527.581400322513,62.0548206035,0.0,178.2899833,1421.25640526,1429.7538169813683
2030-04-25 00:00:00,67.1688820709,0.16546191466,110.938928689,5.07217441283,0.0,62.0548206035,0.0,175.052164997,1472.98004834,1402.6883981516546
2030-04-25 01:00:00,67.1688820709,0.165798090382,110.938928689,5.08247975649,0.0,62.0548206035,0.0,174.506595478,1428.06863775,1379.4524096896757
2030-04-25 02:00:00,67.1688820709,0.165855525421,110.938928689,5.0842404066,3198.819145129672,62.0548206035,0.0,172.208864673,1413.46541182,1358.0488915533099
2030-04-25 03:00:00,67.1688820709,0.166226242495,110.938928689,5.09560460277,3061.528420466009,62.0548206035,0.0,174.989208646,1390.34892081,1350.2084302966716
2030-04-25 04:00:00,67.1688820709,0.166259980561,110.938928689,5.09663883081,3950.3132225279373,62.0548206035,0.0,177.028665799,1365.88578647,1396.792595987041
2030-04-25 05:00:00,67.1688820709,0.227093728621,110.938928689,6.96147510434,4998.045455829,62.0548206035,0.0,196.6292697,1352.84518594,1611.507689701958
2030-04-25 06:00:00,67.1688820709,0.315356523719,110.938928689,9.66713877215,4998.045455829,62.0548206035,53.9478230887,218.272344401,1300.40097042,1885.853291970738
2030-04-25 07:00:00,67.1688820709,0.303109606038,110.938928689,9.29171399463,4998.045455829,62.0548206035,222.576317584,210.465305653,1303.15856437,2025.098598964056
2030-04-25 08:00:00,67.1688820709,0.285594730456,110.938928689,8.75480189644,4998.045455829,62.0548206035,427.596950536,216.987935095,1275.19270857,2074.7068572442804
2030-04-25 09:00:00,67.1688820709,0.276259327476,110.938928689,8.46862853609,4998.045455829,62.0548206035,614.002248181,243.06578306,1219.12686786,2076.3729007811594
2030-04-25 10:00:00,67.1688820709,0.236350007805,110.938928689,7.2452229537,4833.92715227905,62.0548206035,759.736698593,235.6211682,1203.14498182,2083.2033402947254
2030-04-25 11:00:00,67.1688820709,0.271293405587,110.938928689,8.3164000188,4998.045455829,62.0548206035,841.792786765,233.794042001,1063.22632515,2084.9509022877737
2030-04-25 12:00:00,67.1688820709,0.275097774087,110.938928689,8.43302154223,0.0,62.0548206035,886.250407213,224.709591932,1065.30426635,2056.654796903931
2030-04-25 13:00:00,67.1688820709,0.241619973924,110.938928689,7.40677183557,4998.045455829,62.0548206035,899.398576881,201.058506202,1182.19931998,2027.903156701653
2030-04-25 14:00:00,67.1688820709,0.244282469572,110.938928689,7.48838966484,824.9510852762749,62.0548206035,850.797556703,182.998590194,1338.59205065,2009.0170253454082
2030-04-25 15:00:00,67.1688820709,0.291685254518,110.938928689,8.94150468164,4998.045455829,62.0548206035,741.533997005,171.91381402,1318.78375545,2044.4796522739941
2030-04-25 16:00:00,67.1688820709,0.342819308822,110.938928689,10.5090003945,4998.045455829,62.0548206035,545.576350656,155.48370521,1277.01037889,2064.954021432715
2030-04-25 17:00:00,67.1688820709,0.338245792764,110.938928689,10.3688009342,15.84174159351278,62.0548206035,292.233914846,137.241612615,1182.49872311,2058.2782248518424
2030-04-25 18:00:00,67.1688820709,0.351361465626,110.938928689,10.7708570837,4998.045455829,62.0548206035,68.3128742972,107.722508029,1085.4504498,2052.346748273737
2030-04-25 19:00:00,67.1688820709,0.353050377106,110.938928689,10.8226300468,4998.045455829,62.0548206035,1.04062248854,87.2633522507,1019.3523425,2023.9453952989586
2030-04-25 20:00:00,67.1688820709,0.354075371659,110.938928689,10.8540508795,4998.045455829,62.0548206035,0.0,77.211295875,1026.15771275,1951.1815370541262
2030-04-25 21:00:00,67.1688820709,0.315710773404,110.938928689,9.67799816654,4998.045455829,62.0548206035,0.0,72.9354039258,992.674223291,1812.2043531413972
2030-04-25 22:00:00,67.1688820709,0.187698512801,110.938928689,5.75382918728,4998.045455829,62.0548206035,0.0,71.6682522994,1034.55643801,1616.9845999977413
2030-04-25 23:00:00,67.1688820709,0.18774148867,110.938928689,5.75514659681,4998.045455829,62.0548206035,0.0,70.6762954478,978.852474811,1478.636480290343
2030-04-26 00:00:00,67.1688820709,0.188265633612,110.938928689,5.7712140681,4998.045455829,62.0548206035,0.0,67.4163303047,853.242931482,1453.219832770162
2030-04-26 01:00:00,67.1688820709,0.188215829801,110.938928689,5.76968735052,4998.045455829,62.0548206035,0.0,65.8238512881,771.605198131,1437.054319355063
2030-04-26 02:00:00,67.1688820709,0.188406610527,110.938928689,5.77553566383,4998.045455829,62.0548206035,0.0,64.4530466771,691.247713196,1414.1243883047612
2030-04-26 03:00:00,67.1688820709,0.195577957609,110.938928689,5.99537068293,4998.045455829,62.0548206035,0.0,61.2407807144,601.209680416,1406.4795713429294
2030-04-26 04:00:00,67.1688820709,0.214111401446,110.938928689,6.56350661806,4998.045455829,62.0548206035,0.0,57.3479793446,545.775112913,1455.4318078293477
2030-04-26 05:00:00,67.1688820709,0.277234518218,110.938928689,8.49852265126,4998.045455829,62.0548206035,0.0,57.6663222776,484.549557389,1669.8050082964098
2030-04-26 06:00:00,67.1688820709,0.350286667262,110.938928689,10.7379095334,4998.045455829,62.0548206035,55.6483666526,60.2332729262,420.810010192,1946.3683968410526
2030-04-26 07:00:00,67.1688820709,0.362735611691,110.938928689,11.1195273669,4998.045455829,62.0548206035,290.053843461,65.6478412223,401.473481229,2081.0980656306438
2030-04-26 08:00:00,67.1688820709,0.363800368964,110.938928689,11.1521671112,4998.045455829,62.0548206035,556.873327622,96.5003386472,388.295458696,2124.955156472449
2030-04-26 09:00:00,67.1688820709,0.322650372108,110.938928689,9.89072902401,1807.7242884602251,62.0548206035,722.122877868,134.389595791,344.477780097,2126.120628261642
2030-04-26 10:00:00,67.1688820709,0.279035086629,110.938928689,8.55371841663,4998.045455829,62.0548206035,789.18852632,170.513015422,261.121821035,2130.8830817514736
2030-04-26 11:00:00,67.1688820709,0.296604987388,110.938928689,9.0923172915,145.81738373989583,62.0548206035,824.569331032,234.687231553,270.510033484,2130.22802849378
2030-04-26 12:00:00,67.1688820709,0.264890001134,110.938928689,8.12010599978,4998.045455829,62.0548206035,858.595450276,294.207423722,267.476188786,2096.236123652638
2030-04-26 13:00:00,67.1688820709,0.27339601001,110.938928689,8.38085458755,4998.045455829,62.0548206035,863.603433328,356.139969523,307.526145364,2059.0080168129152
2030-04-26 14:00:00,67.1688820709,0.270472044356,110.938928689,8.29122149099,4998.045455829,62.0548206035,795.159914148,363.113105785,393.723303399,2031.4078046261939
2030-04-26 15:00:00,67.1688820709,0.297776983512,110.938928689,9.12824440355,4998.045455829,62.0548206035,638.556382251,388.339875567,432.948192381,2057.2988734190117
2030-04-26 16:00:00,67.1688820709,0.337265782298,110.938928689,10.3387590722,4998.045455829,62.0548206035,451.204578169,390.363913446,447.185660185,2072.8803595580302
2030-04-26 17:00:00,67.1688820709,0.274636687195,110.938928689,8.41888709239,4998.045455829,62.0548206035,254.930612852,384.328427509,510.845896491,2079.6733490085635
2030-04-26 18:00:00,67.1688820709,0.314911904216,110.938928689,9.65350912409,4998.045455829,62.0548206035,72.5508316964,410.116878076,586.000561458,2088.3275420227255
2030-04-26 19:00:00,67.1688820709,0.29232426954,110.938928689,8.96109345315,4998.045455829,62.0548206035,1.51756806791,434.941910602,559.2438976,2061.542837243069
2030-04-26 20:00:00,67.1688820709,0.314603040262,110.938928689,9.64404101265,4998.045455829,62.0548206035,0.0,464.65181383,684.79117883,1971.819427393242
2030-04-26 21:00:00,67.1688820709,0.231340708404,110.938928689,7.09166471465,3084.634008697413,62.0548206035,0.0,525.727812678,858.165077547,1818.4034685320348
2030-04-26 22:00:00,67.1688820709,0.154524756869,110.938928689,4.73689984519,4998.045455829,62.0548206035,0.0,615.865707299,959.817462297,1623.4181011277017
2030-04-26 23:00:00,67.1688820709,0.125926525213,110.938928689,3.86023152453,0.0,62.0548206035,0.0,595.449070794,962.167906258,1487.3365173471827
2030-04-27 00:00:00,67.1688820709,0.125101549189,110.938928689,3.83494218657,0.0,62.0548206035,0.0,556.336090611,1024.71454749,1514.737856785388
2030-04-27 01:00:00,67.1688820709,0.143973980253,110.938928689,4.41346965102,526.7070208686314,62.0548206035,0.0,487.536221173,1030.93755233,1484.1631087732549
2030-04-27 02:00:00,67.1688820709,0.147577526935,110.938928689,4.52393505519,0.0,62.0548206035,0.0,427.467135669,1025.23334434,1456.4497392840092
