snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,Hydro,Nuclear,PV,SCGT,SCGT_CHP,Wind,Wind offshore,demand
2030-12-11 06:00:00,55.1867269055,4.103573125,349.367618054,5.67603538724,2.98564353422,0.0,0.0,0.0,0.0,27.6963893884,72.7209321715,1552.1417667995386
2030-12-11 07:00:00,55.1867269055,6.77490633904,349.367618054,9.37100593903,2.98564353422,0.0,0.0,0.0,0.0,29.841475586,70.49027703,1785.9727574291614
2030-12-11 08:00:00,55.1867269055,7.93791367789,349.367618054,10.9796700495,2.98564353422,0.0,0.0,57.6415391216,0.0,30.0170448433,70.0924713351,1898.9387733897986
2030-12-11 09:00:00,55.1867269055,8.13388404133,349.367618054,11.2507349688,2.98564353422,0.0,38.3445069016,0.0,0.0,31.1163555325,69.5051411801,1949.098222875809
2030-12-11 10:00:00,55.1867269055,9.6349821385,349.367618054,13.327043995,2.98564353422,0.0,74.8227527527,0.0,0.0,31.0315110417,66.8215795513,1957.4037598290122
2030-12-11 11:00:00,55.1867269055,9.59736660563,349.367618054,13.2750144371,2.98564353422,0.0,96.878002075,0.0,0.0,30.035107294,59.9023314706,1958.0883072952752
2030-12-11 12:00:00,55.1867269055,9.85088286234,349.367618054,13.6256764578,2.98564353422,0.0,104.2376772,0.0,0.0,30.2277521143,53.2511131628,1945.6121462036785
2030-12-11 13:00:00,55.1867269055,9.8913480568,349.367618054,13.6816476489,2.98564353422,0.0,91.4367982127,0.0,0.0,28.9446472307,50.3168548071,1921.4632081547547
2030-12-11 14:00:00,55.1867269055,9.86460441462,349.367618054,13.6446560188,2.98564353422,0.0,60.9024023993,0.0,0.0,27.281517531,50.383040438,1907.7848060512958
2030-12-11 15:00:00,55.1867269055,9.88969007188,349.367618054,13.6793543351,2.98564353422,0.0,21.780174107,0.0,0.0,26.7238901468,49.6549911451,1939.226696124916
2030-12-11 16:00:00,55.1867269055,11.4938682003,349.367618054,15.8982429833,2.98564353422,0.0,0.0,57.6415391216,0.0,29.0547390475,49.4617191555,2036.7236766556443
2030-12-11 17:00:00,55.1867269055,11.7097948301,349.367618054,16.1969112791,2.98564353422,0.0,0.0,0.0,0.0,30.9405012481,50.3998672519,2086.920043928873
