snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,PV,SCGT,Wind,Wind offshore,demand
2030-06-06 12:00:00,214.262816583,16.2485977927,156.957433553,14.2965140232,1947.2359943249999,0.0577755610487,1908.30401319,623.074263368,0.0,95.2335509243,151.75879908,3715.221991274604
2030-06-06 13:00:00,214.262816583,12.0668706404,156.957433553,10.6171737111,1947.2359943249999,0.0577755610487,1908.30401319,614.186179609,0.0,90.8720129836,158.886038688,3650.5386538840744
2030-06-06 14:00:00,214.262816583,12.6598995542,156.957433553,11.1389569622,1947.2359943249999,0.0577755610487,1908.30401319,586.587905223,0.0,91.9431906683,156.213623862,3596.3009976100016
2030-06-06 15:00:00,214.262816583,15.8319042506,156.957433553,13.9298814594,1947.2359943249999,0.0577755610487,1908.30401319,516.126268942,0.0,91.5014886863,143.793606859,3627.6701529149104
2030-06-06 16:00:00,214.262816583,16.6704012057,156.957433553,14.6676425653,1947.2359943249999,0.0577755610487,1908.30401319,399.114399158,0.0,90.1218935374,139.813362157,3650.0234541763375
2030-06-06 17:00:00,214.262816583,17.785458721,156.957433553,15.6487386332,1947.2359943249999,0.0577755610487,1908.30401319,275.729192427,0.0,89.2810067852,153.722333568,3638.222873883166
2030-06-06 18:00:00,214.262816583,18.6447089239,156.957433553,16.4047597209,0.0,0.0577755610487,1908.30401319,157.402016617,0.0,82.0281813798,159.514014005,3619.846948167524
2030-06-06 19:00:00,214.262816583,18.3875718499,156.957433553,16.1785147346,1947.2359943249999,0.0577755610487,1908.30401319,58.6936400653,0.0,73.7818671107,154.410223652,3554.6177075328214
2030-06-06 20:00:00,214.262816583,18.8852613291,156.957433553,16.6164124972,1947.2359943249999,0.0577755610487,1908.30401319,1.21110736714,0.0,63.834352544,150.30694912,3408.1584585224236
2030-06-06 21:00:00,214.262816583,18.750641629,156.957433553,16.4979658192,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,59.2444678846,142.175050201,3157.1708506570494
2030-06-06 22:00:00,214.262816583,14.8505550256,156.957433553,13.0664301551,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,67.7599280122,144.663384135,2816.4201864408765
2030-06-06 23:00:00,214.262816583,11.57949055,156.957433553,10.1883467818,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,59.2805468411,132.742449425,2571.034143030424
2030-06-07 00:00:00,214.262816583,11.1015233797,156.957433553,9.7678019176,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,53.7811348095,110.354960606,2476.0579642132043
