snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore,demand
2030-01-19 17:00:00,190.213506983,10.1617911426,176.325152502,34.5893435588,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,23.3088937446,169.17237318,7139.057718858968
2030-01-19 18:00:00,190.213506983,10.0461673389,176.325152502,34.1957759865,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.8457643498,167.821016093,7023.780224963674
2030-01-19 19:00:00,190.213506983,10.0030287643,176.325152502,34.048938194,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.2420988076,166.651550386,6771.983791804425
2030-01-19 20:00:00,190.213506983,9.99423148345,176.325152502,34.0189934564,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,20.8730470589,166.660022739,6427.862297854401
2030-01-19 21:00:00,190.213506983,9.75497566429,176.325152502,33.2045994572,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.2950771548,165.673730334,5952.080500835697
2030-01-19 22:00:00,190.213506983,9.73392262961,176.325152502,33.1329378142,2290.0607489255626,0.639224419425,0.0,0.0,0.0,0.0,0.0,18.9845194115,165.05593161,5334.126596048117
2030-01-19 23:00:00,190.213506983,9.72626698063,176.325152502,33.1068790349,1494.9380189622168,0.639224419425,0.0,0.0,0.0,0.0,0.0,19.0206129071,168.923713831,4820.245044332739
2030-01-20 00:00:00,190.213506983,9.71866169777,176.325152502,33.080991695,1886.0072934804,0.639224419425,0.0,0.0,0.0,0.0,0.0,20.0597648995,168.660390014,4671.110313786989
2030-01-20 01:00:00,190.213506983,9.73684386408,176.325152502,33.1428812958,611.3811090062527,0.639224419425,0.0,0.0,0.0,0.0,0.0,22.00586081,167.371575654,4586.331074680676
2030-01-20 02:00:00,190.213506983,9.96347457792,176.325152502,33.9143011677,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,23.9389448032,170.097182702,4434.9054087745935
2030-01-20 03:00:00,190.213506983,9.87539264295,176.325152502,33.6144823398,1357.654091683898,0.639224419425,0.0,0.0,0.0,0.0,0.0,25.0812944606,169.26311869,4301.2549140331175
2030-01-20 04:00:00,190.213506983,9.77988170651,176.325152502,33.2893762096,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,26.4217391,168.069209231,4197.0789263118295
2030-01-20 05:00:00,190.213506983,9.40331107821,176.325152502,32.0075814302,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,28.3241756943,162.139633119,4188.6199004842665
2030-01-20 06:00:00,190.213506983,9.8343862337,176.325152502,33.4749021459,892.7531267158108,0.639224419425,0.0,0.0,0.0,0.0,0.0,30.2448119281,142.946075188,4494.251485764595
2030-01-20 07:00:00,190.213506983,9.91274750911,176.325152502,33.7416331817,1096.5832787482175,0.639224419425,0.0,0.0,0.0,0.0,0.0,32.8023901606,135.422766147,4995.071414001926
2030-01-20 08:00:00,190.213506983,11.4198778519,176.325152502,38.871698195,2830.388209778316,0.639224419425,0.0,0.0,0.0,0.0,0.0,33.7643215917,131.148073723,5402.827020951687
2030-01-20 09:00:00,190.213506983,11.3780739792,176.325152502,38.7294035449,3854.646925258,0.639224419425,0.0,0.0,198.429528204,0.0,0.0,34.0255864388,130.837405072,5721.31133477034
2030-01-20 10:00:00,190.213506983,11.3468385956,176.325152502,38.6230825825,3232.144497470883,0.639224419425,0.0,0.0,437.357786681,0.0,0.0,33.834886061,132.989791795,5862.154480568615
2030-01-20 11:00:00,190.213506983,10.8150480054,176.325152502,36.8129403384,634.5848564802768,0.639224419425,0.0,0.0,622.714351192,0.0,0.0,36.3203202636,136.128037667,5915.34018888877
2030-01-20 12:00:00,190.213506983,11.2744792818,176.325152502,38.3767814011,1297.8849969575447,0.639224419425,0.0,0.0,711.163417605,0.0,0.0,40.5722861636,132.63786996,5926.299857837165
2030-01-20 13:00:00,190.213506983,11.4380012577,176.325152502,38.9333877832,3854.646925258,0.639224419425,0.0,0.0,674.939551923,0.0,0.0,42.5691823193,123.720811419,5872.939799460316
2030-01-20 14:00:00,190.213506983,11.4662062802,176.325152502,39.0293938122,709.2875471186435,0.639224419425,0.0,0.0,536.081362581,0.0,0.0,44.4847230681,117.825207267,5826.896753719167
2030-01-20 15:00:00,190.213506983,11.4735093664,176.325152502,39.0542525161,3854.646925258,0.639224419425,0.0,0.0,319.383133288,0.0,0.0,45.0115777794,115.118462632,5886.72930394428
2030-01-20 16:00:00,190.213506983,11.0996081421,176.325152502,37.7815440216,3854.646925258,0.639224419425,0.0,0.0,53.3714382711,0.0,0.0,44.6335645247,121.559555938,6193.163549742021
2030-01-20 17:00:00,190.213506983,12.0117468189,176.325152502,40.8863389955,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,45.2730536498,129.802678458,6482.694374658627
2030-01-20 18:00:00,190.213506983,11.9961333243,176.325152502,40.8331928009,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,44.0108644906,137.657319263,6522.907869786219
2030-01-20 19:00:00,190.213506983,11.9555886044,176.325152502,40.6951841342,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,42.5544422906,145.459459538,6348.293646339863
2030-01-20 20:00:00,190.213506983,12.0245146282,176.325152502,40.9297988675,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,41.6658667152,147.941542511,5974.852894138083
2030-01-20 21:00:00,190.213506983,11.9769102583,176.325152502,40.7677601204,3724.5851434250335,0.639224419425,0.0,0.0,0.0,0.0,0.0,39.5021885119,143.875440831,5528.03840397464
2030-01-20 22:00:00,190.213506983,11.9184100196,176.325152502,40.56863333,1263.900204635676,0.639224419425,0.0,0.0,0.0,0.0,0.0,37.629787238,137.158526427,5078.4798308676145
2030-01-20 23:00:00,190.213506983,10.9715187257,176.325152502,37.3455452133,756.7355918848366,0.639224419425,0.0,0.0,0.0,0.0,0.0,35.3050645036,130.347838491,4674.803364987866
2030-01-21 00:00:00,190.213506983,12.0376853664,176.325152502,40.9746302542,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,32.9330858992,121.78891389,4462.3429869273
2030-01-21 01:00:00,190.213506983,12.0220718718,176.325152502,40.9214840596,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,31.0890232762,115.107758581,4382.374834000803
2030-01-21 02:00:00,190.213506983,12.010580004,176.325152502,40.8823673175,1711.6173507284814,0.639224419425,0.0,0.0,0.0,0.0,0.0,28.5071320848,100.717659313,4213.1882212937135
2030-01-21 03:00:00,190.213506983,12.0015057095,176.325152502,40.8514796635,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,24.6494434219,90.7627481175,4066.389537661428
2030-01-21 04:00:00,190.213506983,11.9556977309,176.325152502,40.6955555861,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,22.7216072369,92.1137649581,3964.6446968845266
2030-01-21 05:00:00,190.213506983,11.9233710816,176.325152502,40.5855201047,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.6088960957,84.8273514289,3936.6454595748255
2030-01-21 06:00:00,190.213506983,11.8727867168,176.325152502,40.4133378635,3086.288190987093,0.639224419425,0.0,0.0,0.0,0.0,0.0,20.9073484803,82.4536721762,4132.423504005632
2030-01-21 07:00:00,190.213506983,11.7467203392,176.325152502,39.984225202,671.8367323915841,0.639224419425,0.0,0.0,0.0,0.0,0.0,19.8092202176,84.4738913676,4462.887170437587
2030-01-21 08:00:00,190.213506983,11.9454230441,176.325152502,40.6605819613,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,18.4662574737,89.2534412526,4896.447398598806
2030-01-21 09:00:00,190.213506983,11.5087488559,176.325152502,39.1742029059,3854.646925258,0.639224419425,0.0,0.0,293.405597249,0.0,0.0,17.2207884782,91.6064676768,5340.659236633887
2030-01-21 10:00:00,190.213506983,11.8710322972,176.325152502,40.4073660599,3854.646925258,0.639224419425,0.0,0.0,608.459952622,0.0,0.0,16.2242410886,104.772624183,5594.445048645157
2030-01-21 11:00:00,190.213506983,11.8977263364,176.325152502,40.4982289088,3582.5979717505857,0.639224419425,0.0,0.0,825.961774736,0.0,0.0,16.2460003524,109.283103493,5713.896377230997
2030-01-21 12:00:00,190.213506983,11.8705118474,176.325152502,40.4055945201,3854.646925258,0.639224419425,0.0,0.0,884.355022802,0.0,0.0,17.6713267728,110.941869594,5756.732845006379
2030-01-21 13:00:00,190.213506983,11.3478039461,176.325152502,38.6263685031,3854.646925258,0.639224419425,0.0,0.0,785.163532244,0.0,0.0,20.7687095376,109.913723488,5704.681021670316
2030-01-21 14:00:00,190.213506983,9.64751956503,176.325152502,32.8388336309,790.3964367773974,0.639224419425,0.0,0.0,602.418959806,0.0,0.0,23.6913363118,114.704819735,5643.394335074924
2030-01-21 15:00:00,190.213506983,9.81404671893,176.325152502,33.4056692268,3854.646925258,0.639224419425,0.0,0.0,363.692343321,0.0,0.0,28.236493909,120.244979511,5699.272105808924
2030-01-21 16:00:00,190.213506983,11.8056067181,176.325152502,40.1846663606,3854.646925258,0.639224419425,0.0,0.0,40.7989820687,0.0,0.0,30.7788752879,125.920322837,5982.03741698711
2030-01-21 17:00:00,190.213506983,11.4224045518,176.325152502,38.8802987351,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,33.9775737411,134.270257862,6293.8334350411715
2030-01-21 18:00:00,190.213506983,11.3397201851,176.325152502,38.5988524895,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,41.1896437382,143.940019809,6369.188017236694
2030-01-21 19:00:00,190.213506983,11.1777847417,176.325152502,38.0476464465,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,47.8419201575,156.08335189,6171.925355656465
2030-01-21 20:00:00,190.213506983,11.0211461344,176.325152502,37.5144701071,2591.8057162633654,0.639224419425,0.0,0.0,0.0,0.0,0.0,53.9917459001,166.919295079,5710.785305706542
2030-01-21 21:00:00,190.213506983,11.6101862048,176.325152502,39.5194817314,1181.6914928477706,0.639224419425,0.0,0.0,0.0,0.0,0.0,59.0269141753,170.384288016,5194.4978044908685
2030-01-21 22:00:00,190.213506983,9.44788508704,176.325152502,32.1593052438,311.91266510563946,0.639224419425,0.0,0.0,0.0,0.0,0.0,63.2259931362,170.697395989,4735.796216872328
2030-01-21 23:00:00,190.213506983,11.2209568938,176.325152502,38.1945985319,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,64.514458738,170.724650524,4349.995305523164
2030-01-22 00:00:00,190.213506983,11.0464215281,176.325152502,37.6005040812,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,64.7436483755,170.715299289,4362.3233582498515
2030-01-22 01:00:00,190.213506983,9.77997404438,176.325152502,33.2896905151,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,64.6421152021,170.698589392,4234.472746163567
2030-01-22 02:00:00,190.213506983,10.0356576103,176.325152502,34.1600023115,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,64.5425096397,170.683321014,4092.3136435271226
2030-01-22 03:00:00,190.213506983,9.41539894501,176.325152502,32.0487268711,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,64.5618190077,170.442096468,3977.8392165596333
2030-01-22 04:00:00,190.213506983,9.78172846394,176.325152502,33.2956623186,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,63.8826169814,169.555890721,3959.9441543303997
2030-01-22 05:00:00,190.213506983,10.9123805163,176.325152502,37.1442468579,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,62.2464598748,169.676487649,4313.261496142452
2030-01-22 06:00:00,190.213506983,11.5202491181,176.325152502,39.2133482212,1717.061216869262,0.639224419425,0.0,0.0,0.0,0.0,0.0,58.7896614425,169.729324665,5067.010116881571
2030-01-22 07:00:00,190.213506983,11.8227144074,176.325152502,40.2428985889,2946.834187809135,0.639224419425,0.0,0.0,0.0,0.0,0.0,57.0758591949,170.415801101,5820.093443814611
2030-01-22 08:00:00,190.213506983,11.7566508576,176.325152502,40.0180273247,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,55.0327616121,170.588408219,6242.376596513967
2030-01-22 09:00:00,190.213506983,11.2923424627,176.325152502,38.4375852194,3854.646925258,0.639224419425,0.0,0.0,2.00721170463,0.0,0.0,53.4594152533,170.466200978,6441.262461186121
2030-01-22 10:00:00,190.213506983,11.3665065622,176.325152502,38.6900296438,3854.646925258,0.639224419425,0.0,0.0,40.5301709761,0.0,0.0,51.0081958433,169.614658541,6514.800795355151
2030-01-22 11:00:00,190.213506983,11.4329814352,176.325152502,38.9163009959,3854.646925258,0.639224419425,0.0,0.0,154.61948731,0.0,0.0,49.7499058095,167.006327326,6534.632809496279
2030-01-22 12:00:00,190.213506983,11.3228475377,176.325152502,38.5414203115,3854.646925258,0.639224419425,0.0,0.0,282.454202403,0.0,0.0,49.6001723437,162.621818533,6495.185804361518
2030-01-22 13:00:00,190.213506983,11.3293867379,176.325152502,38.5636788521,3854.646925258,0.639224419425,0.0,0.0,407.101208857,0.0,0.0,49.6064878924,159.587217374,6422.496461494196
2030-01-22 14:00:00,190.213506983,11.3245767742,176.325152502,38.5473063954,3854.646925258,0.639224419425,0.0,0.0,471.148638337,0.0,0.0,51.4645096914,154.896810421,6378.179440673277
2030-01-22 15:00:00,190.213506983,11.316199211,176.325152502,38.5187903189,3854.646925258,0.639224419425,0.0,0.0,355.347329951,0.0,0.0,53.6633130297,142.354542293,6498.33182717939
2030-01-22 16:00:00,190.213506983,11.3246607177,176.325152502,38.5475921276,3854.646925258,0.639224419425,0.0,0.0,79.944438096,0.0,0.0,51.5140926303,146.011978641,6790.23730799637
2030-01-22 17:00:00,190.213506983,11.6161378004,176.325152502,39.5397401465,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,49.334864724,144.842337306,6953.586648292522
2030-01-22 18:00:00,190.213506983,11.8604722025,176.325152502,40.3714209455,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,48.7260773447,110.579105479,6915.485674364683
2030-01-22 19:00:00,190.213506983,11.8269871325,176.325152502,40.2574423594,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,48.7052794051,92.8879356656,6737.611226781268
2030-01-22 20:00:00,190.213506983,11.7812463088,176.325152502,40.1017468678,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,49.0413913869,85.9998733917,6416.115411983357
2030-01-22 21:00:00,190.213506983,11.7806503098,176.325152502,40.0997181689,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,47.4816838045,90.1176120054,5910.128382065829
2030-01-22 22:00:00,190.213506983,11.5998275745,176.325152502,39.4842223744,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,42.5071486038,101.993718875,5231.008494568258
2030-01-22 23:00:00,190.213506983,11.7187503585,176.325152502,39.8890192232,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,38.1939473658,73.2755477558,4658.483549424706
2030-01-23 00:00:00,190.213506983,11.7079384332,176.325152502,39.8522169121,385.0022696863807,0.639224419425,0.0,0.0,0.0,0.0,0.0,35.0327839422,81.5766914927,4413.588371073655
2030-01-23 01:00:00,190.213506983,11.7659350108,176.325152502,40.0496293092,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,32.3535220263,79.4780250365,4310.1699323166495
2030-01-23 02:00:00,190.213506983,11.6653790689,176.325152502,39.707350672,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,29.107467806,99.0682413848,4171.1714832720645
2030-01-23 03:00:00,190.213506983,11.801619401,176.325152502,40.1710940797,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,25.2838189799,122.336343399,4056.176038186435
2030-01-23 04:00:00,190.213506983,11.832174842,176.325152502,40.2751006111,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.5692356063,132.476401542,4007.89123274197
2030-01-23 05:00:00,190.213506983,11.7865011731,176.325152502,40.1196337053,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,20.5696279992,134.931491102,4249.367280494035
2030-01-23 06:00:00,190.213506983,11.7818171247,176.325152502,40.1036898469,2092.66839891462,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.8609314403,134.022251315,4936.096796107072
2030-01-23 07:00:00,190.213506983,11.7906144056,176.325152502,40.1336345845,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,24.6013859131,127.127666698,5724.051353610036
2030-01-23 08:00:00,190.213506983,11.7961546778,176.325152502,40.1524929116,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,27.7615719394,109.079467673,6128.514223591653
2030-01-23 09:00:00,190.213506983,11.6942136678,176.325152502,39.8054996927,3854.646925258,0.639224419425,0.0,0.0,25.1936849993,0.0,0.0,32.0968124206,87.3766925139,6299.918617789135
2030-01-23 10:00:00,190.213506983,11.8947379471,176.325152502,40.4880568414,3854.646925258,0.639224419425,0.0,0.0,141.722806017,0.0,0.0,33.0027048652,101.337997699,6327.135921511241
2030-01-23 11:00:00,190.213506983,11.0445495876,176.325152502,37.5941322525,3854.646925258,0.639224419425,0.0,0.0,305.503440521,0.0,0.0,34.6241016691,133.814154573,6317.393858086982
2030-01-23 12:00:00,190.213506983,11.1132153866,176.325152502,37.8278612159,3854.646925258,0.639224419425,0.0,0.0,469.318354204,0.0,0.0,36.3804979916,163.017896866,6263.646490609833
2030-01-23 13:00:00,190.213506983,11.0849180262,176.325152502,37.7315408815,3115.853965020322,0.639224419425,0.0,0.0,532.717364399,0.0,0.0,38.2902648128,170.139869844,6172.046465952257
2030-01-23 14:00:00,190.213506983,11.7711562977,176.325152502,40.0674018538,3246.985735215544,0.639224419425,0.0,0.0,472.658942303,0.0,0.0,37.6949422694,170.388264029,6106.8744960421955
2030-01-23 15:00:00,190.213506983,11.3724581577,176.325152502,38.7102880588,2735.9855084636583,0.639224419425,0.0,0.0,345.137535918,0.0,0.0,36.9364150025,167.594551503,6174.980748957686
2030-01-23 16:00:00,190.213506983,11.3358336002,176.325152502,38.5856230873,3854.646925258,0.639224419425,0.0,0.0,108.893017286,0.0,0.0,36.100266784,152.399270106,6466.013666670421
2030-01-23 17:00:00,190.213506983,11.4203563299,176.325152502,38.8733268687,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,35.20658729,140.993763373,6673.838121428643
2030-01-23 18:00:00,190.213506983,11.9026118492,176.325152502,40.5148585245,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,34.1209243662,127.527299458,6657.998276534375
2030-01-23 19:00:00,190.213506983,11.8277258355,176.325152502,40.259956803,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,34.0343313216,112.564698106,6491.170876132897
2030-01-23 20:00:00,190.213506983,11.8835398816,176.325152502,40.4499401621,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,31.8170916029,104.315755803,6173.585948504136
2030-01-23 21:00:00,190.213506983,11.7093654731,176.325152502,39.85707436,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,28.0538219614,102.713726019,5711.629420083588
2030-01-23 22:00:00,190.213506983,11.4999851525,176.325152502,39.1443724612,22.173430317842985,0.639224419425,0.0,0.0,0.0,0.0,0.0,23.2760018863,99.1566789576,5115.876089181684
2030-01-23 23:00:00,190.213506983,11.5792278349,176.325152502,39.4141036854,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.2188318831,93.1029383311,4590.720713287552
2030-01-24 00:00:00,190.213506983,11.877991215,176.325152502,40.4310532617,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.9654487406,82.3137072923,4669.722015899656
2030-01-24 01:00:00,190.213506983,11.8721991121,176.325152502,40.4113377379,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.749831735,87.0625938468,4575.3136954571055
2030-01-24 02:00:00,190.213506983,11.6242299556,176.325152502,39.5672847334,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,22.4155794117,83.4283436687,4431.98087961849
2030-01-24 03:00:00,190.213506983,11.088922132,176.325152502,37.7451703088,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,22.3570097212,75.9618270041,4317.010631976952
2030-01-24 04:00:00,190.213506983,11.8669862196,176.325152502,40.3935937665,242.98900313491504,0.639224419425,0.0,0.0,0.0,0.0,0.0,22.5924608144,74.5329623917,4279.270144063769
2030-01-24 05:00:00,190.213506983,11.8675738242,176.325152502,40.3955938921,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,23.4238899251,78.3302760259,4543.4690030508145
2030-01-24 06:00:00,190.213506983,11.8769083436,176.325152502,40.427367316,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,24.3995077212,85.1261684497,5254.835929239354
2030-01-24 07:00:00,190.213506983,11.8713932543,176.325152502,40.4085947085,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,25.8857432388,91.382757285,6034.150608291845
2030-01-24 08:00:00,190.213506983,11.8815672089,176.325152502,40.4432254547,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,25.4764954729,93.6083983493,6429.0571443967765
2030-01-24 09:00:00,190.213506983,11.9479413497,176.325152502,40.6691539282,3854.646925258,0.639224419425,0.0,0.0,163.299383633,0.0,0.0,25.0888558848,95.600024319,6601.438549168367
2030-01-24 10:00:00,190.213506983,11.987159762,176.325152502,40.8026480256,3854.646925258,0.639224419425,0.0,0.0,359.497616339,0.0,0.0,23.3096706733,82.3336143187,6628.456305389687
2030-01-24 11:00:00,190.213506983,11.9686837934,176.325152502,40.739758362,3854.646925258,0.639224419425,0.0,0.0,522.368644942,0.0,0.0,24.2204147493,81.6767204231,6616.908967019429
2030-01-24 12:00:00,190.213506983,11.9564532226,176.325152502,40.6981271762,2283.0051525403087,0.639224419425,0.0,0.0,607.594051999,0.0,0.0,23.9765653956,84.4451135438,6553.817005478037
2030-01-24 13:00:00,190.213506983,11.8080242915,176.325152502,40.1928954488,1893.4729934977936,0.639224419425,0.0,0.0,599.511356655,0.0,0.0,24.4802324269,74.6268132978,6449.815774223831
2030-01-24 14:00:00,190.213506983,11.6961275801,176.325152502,39.8120143875,3854.646925258,0.639224419425,0.0,0.0,517.087594435,0.0,0.0,23.4286941152,65.8810755821,6373.845886700022
2030-01-24 15:00:00,190.213506983,11.4019810935,176.325152502,38.8107800838,3854.646925258,0.639224419425,0.0,0.0,365.699844889,0.0,0.0,21.088677133,77.5968862288,6437.489347138695
2030-01-24 16:00:00,190.213506983,11.4341986163,176.325152502,38.9204441133,3854.646925258,0.639224419425,0.0,0.0,128.747142747,0.0,0.0,19.1429242723,93.5269914082,6727.982958265807
2030-01-24 17:00:00,190.213506983,11.3726512278,176.325152502,38.7109452429,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,18.2412647122,109.40497849,6955.330148859458
2030-01-24 18:00:00,190.213506983,11.4894334521,176.325152502,39.10845592,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,18.3408853757,124.701367683,6955.725179757143
2030-01-24 19:00:00,190.213506983,11.6720861561,176.325152502,39.7301806771,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,18.6218277428,129.058374553,6781.145501193814
2030-01-24 20:00:00,190.213506983,11.605300692,176.325152502,39.5028521157,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,19.5811045728,120.130725299,6425.349462421912
2030-01-24 21:00:00,190.213506983,11.5242028578,176.325152502,39.2268062092,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,21.7114803449,112.558953483,5924.70550988283
2030-01-24 22:00:00,190.213506983,11.4173343632,176.325152502,38.8630405085,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,26.8115739011,128.405456969,5311.590327181486
2030-01-24 23:00:00,190.213506983,11.9956296631,176.325152502,40.8314784075,334.6058816783402,0.639224419425,0.0,0.0,0.0,0.0,0.0,28.8942157207,130.125614922,4781.862021595237
2030-01-25 00:00:00,190.213506983,11.7829167848,176.325152502,40.1074329391,1271.1025627035324,0.639224419425,0.0,0.0,0.0,0.0,0.0,30.4068781388,141.130287669,4539.08180290627
2030-01-25 01:00:00,190.213506983,12.0249259514,176.325152502,40.9311989554,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,32.349309896,160.514823691,4425.949749452206
2030-01-25 02:00:00,190.213506983,12.1247347961,176.325152502,41.2709345757,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,36.1893701703,168.707266899,4279.900486576431
2030-01-25 03:00:00,190.213506983,12.1679237368,176.325152502,41.4179438076,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,42.6168992118,170.560401813,4161.267668513157
2030-01-25 04:00:00,190.213506983,12.0516619624,176.325152502,41.0222046704,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,48.3947989916,170.698891904,4118.881503448304
2030-01-25 05:00:00,190.213506983,12.1050668295,176.325152502,41.2039875145,0.0,0.639224419425,0.0,0.0,0.0,0.0,0.0,53.3213106705,170.327245604,4385.210359281812
2030-01-25 06:00:00,190.213506983,12.074024516,176.325152502,41.0983237362,1785.932509487043,0.639224419425,0.0,0.0,0.0,0.0,0.0,56.2283910378,170.161667488,5073.790261393979
2030-01-25 07:00:00,190.213506983,12.0896799823,176.325152502,41.1516127969,2955.0805325641527,0.639224419425,0.0,0.0,0.0,0.0,0.0,57.6702726699,170.216902692,5825.595834065376
2030-01-25 08:00:00,190.213506983,11.8163430943,176.325152502,40.2212115127,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,57.8109927242,168.815491046,6231.9574533823625
2030-01-25 09:00:00,190.213506983,11.3941575575,176.325152502,38.78414984,3854.646925258,0.639224419425,0.0,0.0,43.3760606423,0.0,0.0,56.3662519747,166.069184924,6428.598713478478
2030-01-25 10:00:00,190.213506983,10.5302444326,176.325152502,35.8435080317,3854.646925258,0.639224419425,0.0,0.0,152.151531607,0.0,0.0,54.391402824,168.596498672,6483.1780030210175
2030-01-25 11:00:00,190.213506983,10.9147980896,176.325152502,37.1524759461,3854.646925258,0.639224419425,0.0,0.0,285.126694523,0.0,0.0,50.922241896,169.142002458,6493.659326942073
2030-01-25 12:00:00,190.213506983,11.148001581,176.325152502,37.9462686516,3854.646925258,0.639224419425,0.0,0.0,368.371968164,0.0,0.0,50.0392248584,168.772662491,6455.105205430985
2030-01-25 13:00:00,190.213506983,8.98401319851,176.325152502,30.5803489461,3854.646925258,0.639224419425,0.0,0.0,384.307242145,0.0,0.0,49.2258084898,168.36101181,6376.407491379138
2030-01-25 14:00:00,190.213506983,9.08128694886,176.325152502,30.9114554531,3854.646925258,0.639224419425,0.0,0.0,355.231493263,0.0,0.0,47.7698643891,168.162333177,6324.9632515739795
2030-01-25 15:00:00,190.213506983,10.5900709789,176.325152502,36.0471493913,3854.646925258,0.639224419425,0.0,0.0,249.825781101,0.0,0.0,45.0413258222,168.043687877,6420.552600605695
2030-01-25 16:00:00,190.213506983,10.3858196074,176.325152502,35.3519057317,3854.646925258,0.639224419425,0.0,0.0,76.6567624734,0.0,0.0,43.2454210779,168.532178839,6727.861441559626
2030-01-25 17:00:00,190.213506983,11.1742171422,176.325152502,38.0355028267,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,42.994947638,168.719414772,6921.591584042463
2030-01-25 18:00:00,190.213506983,11.1125942045,176.325152502,37.8257467974,3238.101047036899,0.639224419425,0.0,0.0,0.0,0.0,0.0,42.0727277282,160.377276656,6876.53123862086
2030-01-25 19:00:00,190.213506983,11.1627084856,176.325152502,37.9963289381,3854.646925258,0.639224419425,0.0,0.0,0.0,0.0,0.0,40.3572119714,150.383206143,6678.225727983575
