snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-12-20 05:00:00,127.242403639,6.79963328836,188.384000266,13.3280384413,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3174.52887373,3011.10602659,3124.3615807603906
2030-12-20 06:00:00,127.242403639,9.79075568576,188.384000266,19.1909714267,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3106.97200121,3085.31406082,3641.716628782728
2030-12-20 07:00:00,127.242403639,11.9856881799,188.384000266,23.4932835393,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,2982.60688215,3045.45685362,4179.314850002597
2030-12-20 08:00:00,127.242403639,11.4765966806,188.384000266,22.495407509,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,2871.55804681,2906.32357808,4445.823782511429
2030-12-20 09:00:00,127.242403639,12.833514674,188.384000266,25.1551178803,1236.67302115,603.821391268,1911.48982958,0.0,82.6064839705,0.0,2822.37297268,2710.80556533,4568.186273130362
2030-12-20 10:00:00,127.242403639,12.3051505458,188.384000266,24.1194653514,1236.67302115,603.821391268,1911.48982958,0.0,182.629949052,0.0,3161.10656358,2557.60680806,4590.739293374587
2030-12-20 11:00:00,127.242403639,14.0563441009,188.384000266,27.5519997293,1236.67302115,603.821391268,1911.48982958,0.0,234.380910498,0.0,3286.10248015,2363.52893019,4589.008954187933
2030-12-20 12:00:00,127.242403639,14.0183063602,188.384000266,27.4774415218,642.0992517826298,603.821391268,1911.48982958,0.0,244.696550675,0.0,3489.23377581,2369.37929739,4550.70229658216
2030-12-20 13:00:00,127.242403639,13.2361577578,188.384000266,25.9443431622,1236.67302115,603.821391268,1911.48982958,0.0,221.854479227,0.0,3616.05321003,2355.94261762,4482.702659476156
2030-12-20 14:00:00,127.242403639,9.8687701419,188.384000266,19.3438884483,1236.67302115,603.821391268,1911.48982958,0.0,164.283686123,0.0,3731.93181505,2474.58679818,4437.339470625209
2030-12-20 15:00:00,127.242403639,8.69638008644,188.384000266,17.0458733841,1236.67302115,603.821391268,1911.48982958,0.0,78.4755409122,144.62786179601,3862.06449924,2621.75803817,4496.392773633116
2030-12-20 16:00:00,127.242403639,10.7498064595,188.384000266,21.0708177415,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,3904.23131997,2732.48637316,4711.177659490569
2030-12-20 17:00:00,127.242403639,12.4302599672,188.384000266,24.3646937493,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,3891.51611292,2819.66441674,4852.615067142715
2030-12-20 18:00:00,127.242403639,11.959791805,188.384000266,23.4425237607,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,3791.0625571,2822.17644645,4816.450080498511
2030-12-20 19:00:00,127.242403639,12.0247930074,188.384000266,23.5699333558,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,3471.79486614,2822.78507587,4661.777188545893
2030-12-20 20:00:00,127.242403639,12.8753522847,188.384000266,25.2371242563,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,3312.55784457,2793.25365551,4400.724606352984
2030-12-20 21:00:00,127.242403639,14.2304223961,188.384000266,27.893212573,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,3211.75990921,2775.32435615,4047.0706283160366
2030-12-20 22:00:00,127.242403639,10.5206040215,188.384000266,20.6215554394,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3527.3441725,2662.03448265,3619.4487422464035
2030-12-20 23:00:00,127.242403639,9.30718317698,188.384000266,18.2431154596,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3419.5004729,2760.00446918,3260.4305543232167
2030-12-21 00:00:00,127.242403639,8.83229050845,188.384000266,17.312272946,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3196.57878045,2757.46260652,3140.500412640299
2030-12-21 01:00:00,127.242403639,10.7454470195,188.384000266,21.0622727537,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,3044.58378626,2721.03002742,3056.563121326074
2030-12-21 02:00:00,127.242403639,9.06785642755,188.384000266,17.7740083797,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,2894.83773006,2610.11053152,2958.471317528781
2030-12-21 03:00:00,127.242403639,9.50989063041,188.384000266,18.6404446415,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,2766.9014719,2426.43200634,2883.036554976559
2030-12-21 04:00:00,127.242403639,9.92477918597,188.384000266,19.4536724117,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,2624.23708951,2238.50138232,2870.165936217123
2030-12-21 05:00:00,127.242403639,9.35779172076,188.384000266,18.3423138411,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,2458.28380434,2088.77264122,3104.211076017927
2030-12-21 06:00:00,127.242403639,8.9852873326,188.384000266,17.6121637589,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,2237.52408634,1956.20048337,3620.8538177958953
2030-12-21 07:00:00,127.242403639,10.1267839237,188.384000266,19.8496241926,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,2051.07299708,1836.81195189,4136.831511601454
