snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-01-01 00:00:00,129.891161329,2.78007380981,102.310579863,2.05227298587,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,15.594500606,0.0,2937.0293145608543
2030-01-01 01:00:00,129.891161329,2.78530622225,102.310579863,2.05613559508,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,16.259701682,0.0,2864.1370395733297
2030-01-01 02:00:00,129.891161329,2.76151184927,102.310579863,2.03857039638,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,18.2210002681,0.0,2765.001461805041
2030-01-01 03:00:00,129.891161329,2.73001796784,102.310579863,2.01532135822,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,19.4751882988,0.0,2676.0395103520505
2030-01-01 04:00:00,129.891161329,2.73046077994,102.310579863,2.01564824571,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,20.2620083147,0.0,2615.2754219033136
2030-01-01 05:00:00,129.891161329,2.72890641908,102.310579863,2.01450080394,0.0,4.20113163825,0.0,0.0,0.0,0.0,20.3014342529,0.0,2632.0681010442813
2030-01-01 06:00:00,129.891161329,2.73161751361,102.310579863,2.01650215586,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,21.6070640572,0.0,2749.932204571575
2030-01-01 07:00:00,129.891161329,2.72837323716,102.310579863,2.01410720473,0.0,4.20113163825,0.0,0.0,0.0,0.0,23.5948039042,0.0,2931.6724185569524
2030-01-01 08:00:00,129.891161329,2.94631812627,102.310579863,2.17499588572,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,24.078467474,0.0,3213.0711797170334
2030-01-01 09:00:00,129.891161329,3.03086812761,102.310579863,2.23741138099,2241.731857836,4.20113163825,0.0,0.0,40.2079740358,209.6789587646,24.2524544766,0.0,3502.47683514495
2030-01-01 10:00:00,129.891161329,4.37058259959,102.310579863,3.22639944667,2241.731857836,4.20113163825,0.0,0.0,235.476782025,0.0,23.8997247249,0.0,3690.41858624517
2030-01-01 11:00:00,129.891161329,4.45463556694,102.310579863,3.28844802742,2241.731857836,4.20113163825,0.0,0.0,340.746618665,209.6789587646,21.3702504732,0.0,3791.275815715039
2030-01-01 12:00:00,129.891161329,4.44939411752,102.310579863,3.28457874704,2241.731857836,4.20113163825,0.0,0.0,363.578389068,209.6789587646,19.3128740794,0.0,3840.0475177077956
2030-01-01 13:00:00,129.891161329,4.4433574137,102.310579863,3.28012240342,2241.731857836,4.20113163825,0.0,0.0,350.143964394,0.0,15.6688672102,0.0,3828.630953949302
2030-01-01 14:00:00,129.891161329,4.44768612796,102.310579863,3.28331789533,2241.731857836,4.20113163825,0.0,0.0,247.200716981,209.6789587646,15.2767316597,0.0,3804.799683179358
2030-01-01 15:00:00,129.891161329,4.44624021088,102.310579863,3.28225050763,2241.731857836,4.20113163825,0.0,0.0,85.1059438056,209.6789587646,15.6882853874,0.0,3857.3234630652305
2030-01-01 16:00:00,129.891161329,4.45482534355,102.310579863,3.28858812205,2241.731857836,4.20113163825,0.0,0.0,0.0,209.6789587646,17.8036075097,0.0,4007.937893452806
2030-01-01 17:00:00,129.891161329,4.83563471794,102.310579863,3.56970468416,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,21.1235223297,0.0,4124.257618757193
2030-01-01 18:00:00,129.891161329,4.51690037126,102.310579863,3.33441240989,2241.731857836,4.20113163825,0.0,0.0,0.0,209.6789587646,25.5253156488,0.0,4119.191542297476
2030-01-01 19:00:00,129.891161329,4.47252879082,102.310579863,3.3016569501,2241.731857836,4.20113163825,0.0,0.0,0.0,209.6789587646,29.4357943058,0.0,3996.0484318268104
2030-01-01 20:00:00,129.891161329,4.48625596611,102.310579863,3.311790462,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,31.917335605,0.0,3772.9501382463727
2030-01-01 21:00:00,129.891161329,4.49258185335,102.310579863,3.31646028315,2241.731857836,4.20113163825,0.0,0.0,0.0,209.6789587646,33.1470902132,0.0,3515.871730463587
2030-01-01 22:00:00,129.891161329,4.49556405733,102.310579863,3.31866177027,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,28.466403554,0.0,3232.894451394977
2030-01-01 23:00:00,129.891161329,4.49718167706,102.310579863,3.31985591025,0.0,4.20113163825,0.0,0.0,0.0,0.0,30.1737059682,0.0,2996.908047162466
2030-01-02 00:00:00,129.891161329,4.56947753114,102.310579863,3.37322529483,991.8718607440871,4.20113163825,0.0,0.0,0.0,0.0,30.7991675177,0.0,2805.4719095739338
2030-01-02 01:00:00,129.891161329,4.56901664507,102.310579863,3.372885065,0.0,4.20113163825,0.0,0.0,0.0,0.0,33.3910906583,0.0,2736.2045105397647
2030-01-02 02:00:00,129.891161329,4.57191751622,102.310579863,3.37502651156,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,36.5396539055,0.0,2640.4694983459685
2030-01-02 03:00:00,129.891161329,4.5748997202,102.310579863,3.37722799867,0.0,4.20113163825,0.0,0.0,0.0,0.0,40.6242796464,0.0,2557.2409909849607
2030-01-02 04:00:00,129.891161329,4.19389153221,102.310579863,3.09596467075,0.0,4.20113163825,0.0,0.0,0.0,0.0,45.1163374835,0.0,2507.0121566325533
2030-01-02 05:00:00,129.891161329,3.57486731863,102.310579863,2.63899598645,0.0,4.20113163825,0.0,0.0,0.0,0.0,46.834355713,0.0,2573.275769105124
2030-01-02 06:00:00,129.891161329,4.57364357974,102.310579863,3.37630070561,0.0,4.20113163825,0.0,0.0,0.0,0.0,46.6698144865,0.0,2812.9173956782097
2030-01-02 07:00:00,129.891161329,3.61204546159,102.310579863,2.66644119247,0.0,4.20113163825,0.0,0.0,0.0,0.0,46.2604293073,0.0,3120.041547943845
2030-01-02 08:00:00,129.891161329,4.62845287411,102.310579863,3.4167613703,2241.731857836,4.20113163825,0.0,0.0,0.0,0.0,43.3720269448,0.0,3393.8337342608274
