snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-04-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,14043.007237606169,14135.608723745272
2030-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,0.0,0.0,0.0,13120.570893814001,14631.452956202
2030-04-27 01:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,0.0,0.0,0.0,11498.002127044849,14820.188518515
2030-04-27 02:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,0.0,0.0,0.0,10081.33923534532,16219.480065651998
2030-04-27 03:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,0.0,0.0,0.0,9321.567509439079,18469.8131826546
2030-04-27 04:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,0.0,0.0,0.0,8915.88958891712,17292.706514422
2030-04-27 05:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,2.0150684458333,0.0,0.0,7960.66794085746,20115.962270077503
2030-04-27 06:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,1502.3701624953999,0.0,0.0,7380.31029953168,21905.770350826442
2030-04-27 07:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,3955.432334054,0.0,0.0,6964.30059366625,23680.836183047
2030-04-27 08:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,5636.8275482995,0.0,0.0,7017.232089821349,22799.800061986003
2030-04-27 09:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,6886.2785569169,0.0,0.0,6588.97277582588,22781.353294818764
2030-04-27 10:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,8811.162680780999,0.0,0.0,6514.05685086182,24871.003190499
2030-04-27 11:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,10966.5723654855,0.0,0.0,6771.76828313901,22085.92903724307
