snapshot,EN_East,EN_EastMidlands,EN_EastMidlands_Battery,EN_EastMidlands_OtherStorage,EN_East_Battery,EN_East_OtherStorage,EN_London,EN_London_Battery,EN_London_OtherStorage,EN_NorthEast,EN_NorthEast_Battery,EN_NorthEast_OtherStorage,EN_NorthWest,EN_NorthWest_Battery,EN_NorthWest_OtherStorage,EN_SouthEast,EN_SouthEast_Battery,EN_SouthEast_OtherStorage,EN_SouthWest,EN_SouthWest_Battery,EN_SouthWest_OtherStorage,EN_Wales,EN_Wales_Battery,EN_Wales_OtherStorage,EN_WestMidlands,EN_WestMidlands_Battery,EN_WestMidlands_OtherStorage,EN_Yorkshire,EN_Yorkshire_Battery,EN_Yorkshire_OtherStorage,NorthernIreland,NorthernIreland_Battery,NorthernIreland_OtherStorage,Scotland,Scotland_Battery,Scotland_OtherStorage
2030-02-20 22:00:00,569.5406702191499,2496.4856814716636,0.0,0.0,0.0,0.0,-4457.9074502004205,0.0,0.0,-779.3480954247871,0.0,0.0,-1271.023095051863,0.0,0.0,-3542.005810732767,0.0,0.0,-2312.1564904315637,0.0,0.0,4334.384684717207,0.0,0.0,-2730.880618277294,0.0,0.0,325.9105237129552,0.0,0.0,499.999999999837,0.0,0.0,6866.999999998771,0.0,0.0
2030-02-20 23:00:00,903.3136999003827,1104.3614076196232,0.0,0.0,0.0,0.0,-3979.925892732994,0.0,0.0,-626.7417273539633,0.0,0.0,-676.5142631323743,0.0,0.0,-104.99548729129947,0.0,0.0,-1998.2336671518492,0.0,0.0,-150.80339468480065,0.0,0.0,-2430.119549599402,0.0,0.0,592.6588744186943,0.0,0.0,499.9999999997939,0.0,0.0,6866.999999995871,0.0,0.0
2030-02-21 00:00:00,996.2153366373864,-1304.0850538867794,0.0,0.0,0.0,0.0,-3848.109168347349,0.0,0.0,-583.3075776978742,0.0,0.0,-37.73702951607811,0.0,0.0,-3580.8224220407005,0.0,0.0,-1909.97635055372,0.0,0.0,4581.781020732286,0.0,0.0,-2347.188330193126,0.0,0.0,666.2295748815818,0.0,0.0,499.9999999997941,0.0,0.0,6867.000000001466,0.0,0.0
2030-02-21 01:00:00,1058.7223158967204,127.66925273734978,0.0,0.0,0.0,0.0,-3781.446110459464,0.0,0.0,-559.6627456967001,0.0,0.0,-874.5593215908439,0.0,0.0,-3506.0111556261677,0.0,0.0,-1870.7155461270286,0.0,0.0,4718.947297244683,0.0,0.0,-2305.4833353241106,0.0,0.0,-374.46065107212917,0.0,0.0,500.00000000040893,0.0,0.0,6867.000000000937,0.0,0.0
2030-02-21 02:00:00,1160.7020625031773,1387.7427587568227,0.0,0.0,0.0,0.0,-3663.6362891350377,0.0,0.0,-520.5992548283264,0.0,0.0,316.61252968175177,0.0,0.0,-3376.7960004462047,0.0,0.0,-1800.1311945012894,0.0,0.0,365.10543010898004,0.0,0.0,-2231.33927018209,0.0,0.0,995.339228060067,0.0,0.0,499.99999999976956,0.0,0.0,6866.999999998707,0.0,0.0
2030-02-21 03:00:00,-551.3566932997942,-547.7672648331145,0.0,0.0,0.0,0.0,-3557.480421879356,0.0,0.0,-470.6781117934762,0.0,0.0,-76.03770196010646,0.0,0.0,-3253.8524663031612,0.0,0.0,-1721.476088164105,0.0,0.0,3747.1030639123255,0.0,0.0,-2164.4251247481343,0.0,0.0,1228.9708090641889,0.0,0.0,499.9999999997907,0.0,0.0,6866.999999996675,0.0,0.0
2030-02-21 04:00:00,-480.25138418958204,-405.005130360408,0.0,0.0,0.0,0.0,-3495.122627032191,0.0,0.0,-428.241225477786,0.0,0.0,-246.264522208176,0.0,0.0,-3182.348935765675,0.0,0.0,-1656.9381941724114,0.0,0.0,3754.7032001788684,0.0,0.0,-2124.9360859133817,0.0,0.0,897.4049049385167,0.0,0.0,500.0000000000954,0.0,0.0,6866.999999996806,0.0,0.0
2030-02-21 05:00:00,-559.0439984185359,-538.3579508787011,0.0,0.0,0.0,0.0,-3627.3870066502664,0.0,0.0,-443.9723736231291,0.0,0.0,73.12581280347922,0.0,0.0,-3314.214630967093,0.0,0.0,-1705.5509664561237,0.0,0.0,3704.9054323719097,0.0,0.0,-2207.3576487204887,0.0,0.0,1250.8533305301867,0.0,0.0,499.99999999954935,0.0,0.0,6866.99999999638,0.0,0.0
2030-02-21 06:00:00,905.235220074378,366.3401562473582,0.0,0.0,0.0,0.0,-4151.919162490888,0.0,0.0,-580.7701167829704,0.0,0.0,-401.3478692592025,0.0,0.0,-233.41986311386245,0.0,0.0,-2007.6823391258376,0.0,0.0,390.1938528107239,0.0,0.0,-2537.994602812005,0.0,0.0,884.3647244537669,0.0,0.0,500.000000000187,0.0,0.0,6866.999999999331,0.0,0.0
2030-02-21 07:00:00,445.91082759882556,223.72163314620593,0.0,0.0,0.0,0.0,-4837.4214577640505,0.0,0.0,-761.2751571899303,0.0,0.0,-1437.6839488417559,0.0,0.0,-914.6801227255246,0.0,0.0,-2405.541838061303,0.0,0.0,4823.571991853375,0.0,0.0,-2969.0627812037565,0.0,0.0,465.4608531842332,0.0,0.0,500.00000000416117,0.0,0.0,6867.000000003629,0.0,0.0
