snapshot,BECCS,Biogas,Biomass,CCGT,CCGT CCS,DSR,Hard coal,Hydro,Lignite,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore
04/07/2030 15:00:00,0.0,103.7844,304.407,21045.212515204603,860.0,0.0,14511.118611041666,26608.3596158184,14762.569603,97987.1,932.588768349,6266.9454476492,257960.39272499998,628.7318361,53601.29498251481,30500.661979999997
04/07/2030 16:00:00,0.0,117.729,345.3075,44364.6108605266,860.0,0.0,20109.484689,27285.7578890184,14752.691795,97987.1,935.502797682,6267.9717548108,185282.567332,651.5898255,64782.8564966354,34368.805
04/07/2030 17:00:00,0.0,119.1006,349.3305,69607.0293831716,860.0,0.0,20178.092864,28102.4166644674,14799.462661,99799.1,996.513896466,6468.548866902001,109157.538386,687.7512315,69391.608809,37862.35755
04/07/2030 18:00:00,0.0,118.6434,347.9895,83064.7711535526,860.0,0.0,20208.240525,27808.7190932674,14818.233074,99799.1,1009.239733431,6475.721197998,42684.474244000005,720.8893701,65723.200818,39618.81673
04/07/2030 19:00:00,0.0,118.872,348.66,88594.5056341246,860.0,0.0,20129.365768,27955.5678788674,14766.250226,99799.1,902.820137976,6387.159675606,5649.428527,680.9393358,61552.849126,38064.16783
04/07/2030 20:00:00,0.0,114.5286,335.9205,90067.3594291839,860.0,0.0,19623.153965,27330.280611867398,14621.335222,99799.1,658.33887492,6196.234775622001,256.352472,557.4094299,59104.158997,35710.15146
04/07/2030 21:00:00,0.0,95.0976,278.928,84367.1930156106,860.0,0.0,19673.424619,26349.7229381674,14467.648179,99799.1,445.41903888900003,6026.158909494,0.11319,408.5836506,57421.726102,33149.708
04/07/2030 22:00:00,0.0,83.8962,246.0735,82102.97069310182,860.0,0.0,19591.704174,25459.1609273674,14409.253714,99799.1,381.087252639,5969.9278156380005,0.0,296.1738117,58263.033139,33612.88016
04/07/2030 23:00:00,0.0,74.5236,218.583,73703.54801903461,860.0,0.0,19626.135597,25219.9416866674,14431.116496,99799.1,418.528891386,5995.0859513820005,0.0,276.8696469,53902.628539,33289.21071
05/07/2030 00:00:00,0.0,75.8952,222.606,82004.43164298161,860.0,0.0,19642.356636,25053.4600310323,14442.464444,99799.1,450.116824131,6018.703683534,0.058751,295.605162,49842.540941,33593.10742
