snapshot,Austria,Belgium,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Netherlands,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Norway,Switzerland,UK
01/01/2030 10:00:00,1.8189894035458565e-12,6.821210263296962e-13,4.547473508864641e-13,-1.4210854715202004e-13,9.094947017729282e-13,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,3.637978807091713e-12,6.252776074688882e-13,0.0,0.0,2.2737367544323206e-13,1.1368683772161603e-13,0.0,0.0,7.275957614183426e-12,0.0,2.2737367544323206e-13,2.2737367544323206e-13,0.0,1.8189894035458565e-12,9.094947017729282e-13,9.094947017729282e-13,0.0,-2.386104824836366e-08
01/01/2030 11:00:00,9.094947017729282e-13,1.8189894035458565e-12,1.7053025658242404e-13,9.094947017729282e-13,5.4569682106375694e-12,4.547473508864641e-13,-1.1368683772161603e-13,0.0,5.4569682106375694e-12,1.8189894035458565e-12,-1.7053025658242404e-13,4.547473508864641e-13,0.0,9.094947017729282e-13,0.0,-5.684341886080802e-14,4.547473508864641e-13,3.637978807091713e-12,2.2737367544323206e-13,0.0,4.547473508864641e-13,0.0,1.8189894035458565e-12,-9.094947017729282e-13,2.7284841053187847e-12,0.0,-2.4122982722474262e-08
01/01/2030 12:00:00,-9.094947017729282e-13,0.0,0.0,5.684341886080802e-14,-9.094947017729282e-13,-9.094947017729282e-13,0.0,6.821210263296962e-13,-3.637978807091713e-12,3.637978807091713e-12,-3.979039320256561e-13,0.0,2.2737367544323206e-13,2.2737367544323206e-12,0.0,-1.7053025658242404e-13,0.0,-7.275957614183426e-12,0.0,0.0,2.2737367544323206e-13,0.0,2.7284841053187847e-12,9.094947017729282e-13,9.094947017729282e-13,-6.821210263296962e-13,-3.2959178497549146e-08
01/01/2030 13:00:00,2.2737367544323206e-13,0.0,0.0,1.1368683772161603e-13,-9.094947017729282e-13,-9.094947017729282e-13,5.684341886080802e-14,0.0,-1.0913936421275139e-11,-5.4569682106375694e-12,-1.1368683772161603e-13,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,2.2737367544323206e-13,3.183231456205249e-12,0.0,0.0,9.094947017729282e-13,-3.578770702006295e-08
01/01/2030 14:00:00,9.094947017729282e-13,0.0,0.0,6.821210263296962e-13,0.0,9.094947017729282e-13,0.0,4.547473508864641e-13,-1.4097167877480388e-11,1.8417267710901797e-11,4.547473508864641e-13,0.0,2.2737367544323206e-13,1.5916157281026244e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0,-3.979039320256561e-13,2.2737367544323206e-13,0.0,4.547473508864641e-13,0.0,3.637978807091713e-12,0.0,3.645072865765542e-08
01/01/2030 15:00:00,0.0,4.547473508864641e-13,0.0,0.0,-3.410605131648481e-13,0.0,0.0,0.0,7.275957614183426e-12,1.2960299500264227e-11,0.0,4.547473508864641e-13,-1.1368683772161603e-13,0.0,1.1368683772161603e-13,1.1368683772161603e-13,0.0,1.2732925824820995e-11,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,-1.8189894035458565e-12,1.3642420526593924e-12,0.0,0.0,3.511559043545276e-09
01/01/2030 16:00:00,4.547473508864641e-13,0.0,-2.2737367544323206e-13,0.0,-6.821210263296962e-13,0.0,0.0,-1.3642420526593924e-12,1.8189894035458565e-12,-3.637978807091713e-12,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,-7.275957614183426e-12,0.0,0.0,2.2737367544323206e-13,-2.2737367544323206e-13,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,2.639717422425747e-08
01/01/2030 17:00:00,-4.547473508864641e-13,-1.8189894035458565e-12,-2.2737367544323206e-13,6.821210263296962e-13,-1.5916157281026244e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,1.4551915228366852e-11,1.4097167877480388e-11,0.0,0.0,0.0,-9.094947017729282e-13,0.0,0.0,9.094947017729282e-13,3.637978807091713e-12,0.0,0.0,0.0,0.0,1.8189894035458565e-12,9.094947017729282e-13,0.0,0.0,-2.4103428586386144e-08
01/01/2030 18:00:00,0.0,-5.115907697472721e-13,-4.547473508864641e-13,0.0,5.002220859751105e-12,0.0,-1.7053025658242404e-13,3.410605131648481e-13,3.637978807091713e-12,-1.0686562745831907e-11,0.0,4.547473508864641e-13,0.0,9.094947017729282e-13,0.0,-1.1368683772161603e-13,9.094947017729282e-13,-3.637978807091713e-12,1.8189894035458565e-12,0.0,0.0,-2.8421709430404007e-13,-9.094947017729282e-13,4.547473508864641e-13,3.637978807091713e-12,-9.094947017729282e-13,2.4003384169191122e-08
01/01/2030 19:00:00,-4.547473508864641e-13,-4.547473508864641e-13,1.3642420526593924e-12,0.0,7.958078640513122e-13,0.0,0.0,-4.547473508864641e-13,7.73070496506989e-12,1.8189894035458565e-12,-2.2737367544323206e-13,0.0,4.547473508864641e-13,-4.547473508864641e-13,0.0,0.0,0.0,-5.4569682106375694e-12,0.0,0.0,0.0,0.0,4.547473508864641e-12,1.5916157281026244e-12,0.0,-1.8189894035458565e-12,-7.88895704317838e-09
